37.779307, -122.399584
37.761651, -122.397973
37.800232, -122.419004
37.760103, -122.449285
37.798048, -122.402833
37.793041, -122.450708
37.769427, -122.441431
37.756577, -122.389627
37.759011, -122.414743
37.798468, -122.412016
37.775066, -122.429596
37.79594, -122.412757
37.771517, -122.433828
37.758459, -122.39579
37.756319, -122.398979
37.76551, -122.398375
37.773521, -122.405142
37.783046, -122.436932
37.77385, -122.412804
37.800652, -122.403305
37.74929, -122.430908
37.790349, -122.411675
37.78622, -122.399595
37.763007, -122.446732
37.78036, -122.419925
37.756706, -122.422716
37.801329, -122.431677
37.772489, -122.447735
37.797149, -122.398057
37.766209, -122.454111
37.774317, -122.395882
37.779422, -122.430023
37.783393, -122.411561
37.792182, -122.415036
37.757922, -122.406959
37.769193, -122.432443
37.745116, -122.42026
37.765052, -122.420225
37.77221, -122.400707
37.752708, -122.430129
37.77261, -122.397491
37.767516, -122.43426
37.7521, -122.400276
37.791825, -122.394988
37.800109, -122.402277
37.786297, -122.439805
37.786706, -122.452522
37.797654, -122.413256
37.74948, -122.429635
37.799108, -122.427277
37.797491, -122.439439
37.786863, -122.399286
37.749867, -122.441844
37.7636, -122.406701
37.779453, -122.446966
37.765429, -122.447707
37.758204, -122.429224
37.745355, -122.412466
37.791617, -122.434616
37.77445, -122.409327
37.777984, -122.386933
37.775029, -122.435463
37.755956, -122.414695
37.758447, -122.443176
37.804037, -122.421607
37.795252, -122.39443
37.765343, -122.434337
37.791891, -122.406843
37.801378, -122.410332
37.782664, -122.390384
37.747195, -122.425308
37.762271, -122.390636
37.78483, -122.436299
37.756183, -122.420996
37.757843, -122.438654
37.796525, -122.399593
37.769608, -122.4332
37.77433, -122.418357
37.763887, -122.390602
37.778983, -122.438292
37.803255, -122.425911
37.757428, -122.437633
37.768269, -122.443205
37.778033, -122.431938
37.80174, -122.427691
37.772988, -122.393216
37.746536, -122.42658
37.792021, -122.447929
37.762344, -122.408489
37.759365, -122.413719
37.796852, -122.394165
37.782862, -122.393637
37.79242, -122.399546
37.748352, -122.436588
37.804204, -122.433
37.779143, -122.443616
37.784779, -122.402789
37.775711, -122.416969
37.781506, -122.405615
37.756349, -122.40289
37.802072, -122.416065
37.7537, -122.399738
37.780973, -122.393727
37.751249, -122.417547
37.787364, -122.418731
37.778449, -122.387327
37.795577, -122.43069
37.758449, -122.391561
37.772863, -122.395078
37.791262, -122.433685
37.7557, -122.397005
37.800684, -122.425487
37.792262, -122.410563
37.762477, -122.436171
37.767294, -122.441543
37.761293, -122.446947
37.76007, -122.418534
37.785028, -122.41042
37.796679, -122.394457
37.800547, -122.40167
37.785092, -122.402811
37.747056, -122.433026
37.792638, -122.404514
37.790724, -122.386757
37.777088, -122.42291
37.793054, -122.399411
37.778903, -122.433863
37.770102, -122.390015
37.768004, -122.426758
37.777202, -122.402903
37.782294, -122.42586
37.784223, -122.385412
37.796557, -122.442025
37.765842, -122.435227
37.788095, -122.439444
37.765838, -122.40326
37.760023, -122.396386
37.767211, -122.438087
37.767682, -122.40508
37.759043, -122.416353
37.7528, -122.434539
37.765441, -122.393508
37.756294, -122.396307
37.768433, -122.414074
37.766987, -122.420133
37.751231, -122.398658
37.783009, -122.434731
37.74615, -122.413876
37.751742, -122.440969
37.760756, -122.449992
37.78447, -122.403117
37.786287, -122.398367
37.768565, -122.385412
37.78245, -122.432564
37.778741, -122.433785
37.770551, -122.390821
37.803111, -122.406894
37.748057, -122.408548
37.754075, -122.44286
37.767211, -122.421858
37.788824, -122.444826
37.787887, -122.393854
37.761943, -122.40015
37.792372, -122.399339
37.763165, -122.396508
37.79745, -122.437854
37.766885, -122.401002
37.791401, -122.416458
37.749436, -122.412369
37.758035, -122.439366
37.787771, -122.441439
37.782262, -122.432062
37.780284, -122.446053
37.76854, -122.402601
37.767639, -122.413505
37.788506, -122.436708
37.764957, -122.44602
37.786867, -122.395409
37.788998, -122.423017
37.747544, -122.402472
37.747697, -122.405539
37.762812, -122.428256
37.769824, -122.392056
37.794272, -122.424943
37.783671, -122.432543
37.768983, -122.413216
37.794781, -122.436771
37.773204, -122.386318
37.750524, -122.402757
37.79809, -122.434138
37.797166, -122.415545
37.791981, -122.424622
37.798144, -122.440891
37.779873, -122.44876
37.783422, -122.385467
37.789866, -122.444082
37.786274, -122.423535
37.759572, -122.430468
37.799776, -122.437337
37.797272, -122.441743
37.797222, -122.407581
37.799046, -122.417964
37.756171, -122.432144
37.783731, -122.415048
37.760828, -122.419776
37.771777, -122.402955
37.789397, -122.421905
37.799665, -122.429441
37.764704, -122.400789
37.793704, -122.419641
37.777281, -122.411743
37.77559, -122.403478
37.766153, -122.425614
37.774174, -122.411691
37.788466, -122.445032
37.793407, -122.421124
37.789447, -122.441582
37.752407, -122.417556
37.751869, -122.441904
37.751663, -122.405909
37.775608, -122.404465
37.789247, -122.40799
37.771453, -122.450196
37.78745, -122.437995
37.799025, -122.408547
37.783419, -122.434517
37.797544, -122.416319
37.77192, -122.426131
37.761317, -122.39946
37.758223, -122.397435
37.801186, -122.420806
37.764797, -122.44818
37.749276, -122.401821
37.790262, -122.399059
37.796016, -122.41291
37.784261, -122.434215
37.794313, -122.430758
37.775883, -122.41048
37.780863, -122.39777
37.785151, -122.385953
37.776925, -122.417296
37.766027, -122.395621
37.7667, -122.419958
37.758293, -122.451649
37.771026, -122.386731
37.794934, -122.390389
37.802772, -122.431273
37.771991, -122.440067
37.802889, -122.419923
37.765976, -122.407332
37.792089, -122.387187
37.762186, -122.411269
37.763303, -122.391232
37.758197, -122.441812
37.765199, -122.438212
37.785183, -122.41147
37.786063, -122.437683
37.764436, -122.384482
37.751809, -122.439398
37.791199, -122.441435
37.797032, -122.439867
37.755739, -122.408838
37.775035, -122.431065
37.775304, -122.393388
37.771945, -122.447529
37.79525, -122.447225
37.772883, -122.435145
37.768127, -122.394847
37.797456, -122.3918
37.775129, -122.41245
37.786096, -122.423908
37.800276, -122.411282
37.784931, -122.445362
37.747538, -122.405848
37.794989, -122.420331
37.777536, -122.438872
37.792487, -122.400054
37.782532, -122.427499
37.752989, -122.416971
37.763156, -122.438375
37.767243, -122.422204
37.797568, -122.435062
37.776646, -122.433247
37.790989, -122.442322
37.7492, -122.430624
37.756083, -122.416579
37.770086, -122.426454
37.781045, -122.448519
37.748588, -122.416841
37.776197, -122.427602
37.781243, -122.424373
37.76418, -122.423474
37.754499, -122.419395
37.774529, -122.403522
37.779209, -122.404578
37.773205, -122.418159
37.757104, -122.395998
37.758495, -122.452151
37.783444, -122.423505
37.77121, -122.430408
37.782807, -122.411294
37.79697, -122.402528
37.758821, -122.440779
37.781958, -122.425553
37.763056, -122.442745
37.756683, -122.436761
37.754319, -122.419781
37.752236, -122.395784
37.754042, -122.436986
37.770432, -122.422042
37.757912, -122.419939
37.778354, -122.403579
37.802366, -122.402022
37.783572, -122.407795
37.764265, -122.418364
37.76978, -122.40752
37.779354, -122.422902
37.754495, -122.434109
37.762995, -122.452807
37.752434, -122.410585
37.772886, -122.434443
37.783889, -122.440126
37.792385, -122.418286
37.788798, -122.418374
37.797956, -122.441859
37.791137, -122.441944
37.763185, -122.450577
37.755189, -122.435373
37.796517, -122.426274
37.803782, -122.408167
37.778146, -122.405416
37.749909, -122.418956
37.790892, -122.388667
37.764073, -122.410292
37.761298, -122.427585
37.758554, -122.389712
37.74814, -122.436344
37.790302, -122.438385
37.768195, -122.400871
37.769968, -122.417949
37.752184, -122.431529
37.76749, -122.409405
37.765293, -122.411318
37.791019, -122.400083
37.795757, -122.417368
37.77867, -122.424355
37.745907, -122.404592
37.765367, -122.390951
37.797571, -122.412089
37.786871, -122.449902
37.746601, -122.421554
37.758492, -122.449779
37.783165, -122.388414
37.802199, -122.422578
37.778762, -122.404553
37.781322, -122.385019
37.747929, -122.403035
37.769465, -122.398752
37.792736, -122.431393
37.791119, -122.431704
37.795678, -122.408314
37.769813, -122.434084
37.800557, -122.440572
37.785396, -122.389949
37.765166, -122.42769
37.775216, -122.437123
37.746082, -122.414219
37.770851, -122.396225
37.800897, -122.439077
37.751583, -122.399952
37.754112, -122.419354
37.788989, -122.42484
37.801097, -122.408343
37.793379, -122.422803
37.786717, -122.454098
37.78546, -122.401269
37.779741, -122.393114
37.747013, -122.423308
37.761712, -122.416618
37.793827, -122.42092
37.775438, -122.451338
37.78716, -122.436905
37.762965, -122.435587
37.76947, -122.441928
37.759397, -122.388952
37.753037, -122.427146
37.765559, -122.384911
37.801439, -122.428713
37.771329, -122.447018
37.767058, -122.423359
37.761911, -122.420879
37.76228, -122.410156
37.765176, -122.41897
37.769812, -122.434104
37.782869, -122.418384
37.792747, -122.417208
37.765071, -122.432194
37.772807, -122.419619
37.799856, -122.400424
37.790986, -122.40319
